ville,pays,latitude,longitude,date_heure,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Paris,France,48.8566,2.3522,2025-12-03 12:00:00+00:00,2,127.62,0.1,2.69,65.33,0.18,0.83,1.68,0.2
Paris,France,48.8566,2.3522,2025-12-03 13:00:00+00:00,2,125.92,0.08,2.64,66.93,0.16,0.74,1.49,0.2
Paris,France,48.8566,2.3522,2025-12-03 14:00:00+00:00,2,124.57,0.05,2.7,66.82,0.15,0.7,1.37,0.19
Paris,France,48.8566,2.3522,2025-12-03 15:00:00+00:00,2,123.79,0.03,2.87,65.61,0.15,0.67,1.27,0.19
Paris,France,48.8566,2.3522,2025-12-03 16:00:00+00:00,2,126.68,0.01,3.95,61.39,0.17,0.77,1.38,0.22
Paris,France,48.8566,2.3522,2025-12-03 17:00:00+00:00,1,133.64,0.0,5.93,54.69,0.21,1.07,1.77,0.24
Paris,France,48.8566,2.3522,2025-12-03 18:00:00+00:00,1,142.22,0.0,7.65,49.08,0.26,1.45,2.29,0.26
Paris,France,48.8566,2.3522,2025-12-03 19:00:00+00:00,1,152.09,0.0,9.03,44.13,0.32,1.94,2.93,0.27
Paris,France,48.8566,2.3522,2025-12-03 20:00:00+00:00,1,161.49,0.0,9.86,40.85,0.34,2.41,3.54,0.25
Paris,France,48.8566,2.3522,2025-12-03 21:00:00+00:00,1,166.27,0.0,9.97,40.01,0.32,2.69,3.87,0.23
Paris,France,48.8566,2.3522,2025-12-03 22:00:00+00:00,1,164.21,0.0,9.35,40.33,0.27,2.7,3.71,0.22
Paris,France,48.8566,2.3522,2025-12-03 23:00:00+00:00,1,159.62,0.0,8.52,41.12,0.2,2.54,3.4,0.2
Paris,France,48.8566,2.3522,2025-12-04 00:00:00+00:00,1,152.42,0.0,7.13,44.43,0.16,2.29,3.07,0.18
Paris,France,48.8566,2.3522,2025-12-04 01:00:00+00:00,1,142.21,0.0,5.25,51.04,0.14,1.93,2.7,0.18
Paris,France,48.8566,2.3522,2025-12-04 02:00:00+00:00,1,136.14,0.0,4.27,54.11,0.13,1.59,2.3,0.19
Paris,France,48.8566,2.3522,2025-12-04 03:00:00+00:00,1,131.12,0.0,3.44,56.83,0.12,1.29,1.98,0.19
Paris,France,48.8566,2.3522,2025-12-04 04:00:00+00:00,2,128.13,0.0,2.63,60.44,0.11,1.02,1.71,0.18
Paris,France,48.8566,2.3522,2025-12-04 05:00:00+00:00,2,126.86,0.0,2.18,62.19,0.1,0.78,1.35,0.16
Paris,France,48.8566,2.3522,2025-12-04 06:00:00+00:00,2,127.63,0.0,2.1,62.78,0.11,0.63,1.05,0.15
Paris,France,48.8566,2.3522,2025-12-04 07:00:00+00:00,2,128.66,0.0,2.19,63.49,0.11,0.57,0.74,0.12
Paris,France,48.8566,2.3522,2025-12-04 08:00:00+00:00,2,127.56,0.0,2.2,64.75,0.11,0.52,0.59,0.1
Paris,France,48.8566,2.3522,2025-12-04 09:00:00+00:00,2,126.0,0.0,2.21,66.16,0.12,0.51,0.57,0.09
Paris,France,48.8566,2.3522,2025-12-04 10:00:00+00:00,2,125.97,0.02,2.43,66.6,0.14,0.53,0.67,0.1
Paris,France,48.8566,2.3522,2025-12-04 11:00:00+00:00,2,124.78,0.04,2.54,68.89,0.16,0.54,0.71,0.12
Paris,France,48.8566,2.3522,2025-12-04 12:00:00+00:00,2,122.51,0.04,2.5,73.77,0.19,0.52,0.69,0.16
Paris,France,48.8566,2.3522,2025-12-04 13:00:00+00:00,2,120.68,0.05,2.35,80.23,0.21,0.51,0.69,0.2
Paris,France,48.8566,2.3522,2025-12-04 14:00:00+00:00,2,117.73,0.04,2.1,85.3,0.21,0.5,0.66,0.21
Paris,France,48.8566,2.3522,2025-12-04 15:00:00+00:00,2,116.25,0.02,2.06,86.69,0.21,0.5,0.63,0.22
Paris,France,48.8566,2.3522,2025-12-04 16:00:00+00:00,2,116.69,0.01,2.42,85.23,0.2,0.51,0.67,0.22
Paris,France,48.8566,2.3522,2025-12-04 17:00:00+00:00,2,119.82,0.0,3.15,81.69,0.22,0.57,0.87,0.21
Paris,France,48.8566,2.3522,2025-12-04 18:00:00+00:00,2,123.99,0.0,3.8,78.04,0.24,0.68,1.12,0.2
Paris,France,48.8566,2.3522,2025-12-04 19:00:00+00:00,2,127.66,0.0,4.43,72.92,0.27,0.9,1.43,0.2
Paris,France,48.8566,2.3522,2025-12-04 20:00:00+00:00,2,133.63,0.0,5.13,68.1,0.29,1.17,1.8,0.21
Paris,France,48.8566,2.3522,2025-12-04 21:00:00+00:00,2,139.05,0.0,5.69,64.1,0.3,1.44,2.11,0.22
Paris,France,48.8566,2.3522,2025-12-04 22:00:00+00:00,2,142.61,0.0,6.08,60.36,0.28,1.65,2.31,0.22
Paris,France,48.8566,2.3522,2025-12-04 23:00:00+00:00,1,144.31,0.0,6.22,57.73,0.22,1.78,2.41,0.21
Paris,France,48.8566,2.3522,2025-12-05 00:00:00+00:00,1,146.01,0.0,6.2,55.6,0.17,2.02,2.63,0.19
Paris,France,48.8566,2.3522,2025-12-05 01:00:00+00:00,1,149.2,0.0,6.37,52.95,0.16,2.42,3.0,0.19
Paris,France,48.8566,2.3522,2025-12-05 02:00:00+00:00,1,155.2,0.0,6.89,49.73,0.16,2.9,3.47,0.21
Paris,France,48.8566,2.3522,2025-12-05 03:00:00+00:00,1,161.6,0.0,7.44,46.61,0.18,3.35,3.96,0.24
Paris,France,48.8566,2.3522,2025-12-05 04:00:00+00:00,1,167.72,0.0,8.18,42.39,0.18,3.95,4.6,0.27
Paris,France,48.8566,2.3522,2025-12-05 05:00:00+00:00,1,176.58,0.01,9.35,37.56,0.19,4.76,5.43,0.3
Paris,France,48.8566,2.3522,2025-12-05 06:00:00+00:00,1,192.29,0.04,11.83,32.18,0.37,5.95,6.7,0.45
Paris,France,48.8566,2.3522,2025-12-05 07:00:00+00:00,1,210.57,0.12,15.7,25.84,0.58,7.28,8.14,0.62
Paris,France,48.8566,2.3522,2025-12-05 08:00:00+00:00,1,225.72,0.22,18.84,21.51,0.51,8.31,9.28,0.42
Paris,France,48.8566,2.3522,2025-12-05 09:00:00+00:00,1,234.83,0.75,19.54,20.46,0.49,8.97,10.07,0.36
Paris,France,48.8566,2.3522,2025-12-05 10:00:00+00:00,1,233.32,1.47,18.44,21.34,0.43,8.93,10.19,0.32
Paris,France,48.8566,2.3522,2025-12-05 11:00:00+00:00,1,229.53,2.17,17.11,21.91,0.37,8.27,9.72,0.32
Paris,France,48.8566,2.3522,2025-12-05 12:00:00+00:00,1,219.95,2.27,15.53,23.95,0.36,7.01,8.61,0.36
Paris,France,48.8566,2.3522,2025-12-05 13:00:00+00:00,2,151.58,0.33,6.53,60.87,0.67,3.38,5.06,0.33
Paris,France,48.8566,2.3522,2025-12-05 14:00:00+00:00,2,136.01,0.12,4.7,69.34,0.6,2.04,3.42,0.3
Paris,France,48.8566,2.3522,2025-12-05 15:00:00+00:00,2,131.03,0.05,4.39,71.14,0.52,1.64,2.77,0.27
Paris,France,48.8566,2.3522,2025-12-05 16:00:00+00:00,2,128.12,0.01,4.12,72.76,0.44,1.42,2.34,0.26
Paris,France,48.8566,2.3522,2025-12-05 17:00:00+00:00,2,124.93,0.0,3.72,74.18,0.36,1.19,1.95,0.29
Paris,France,48.8566,2.3522,2025-12-05 18:00:00+00:00,2,122.86,0.0,3.36,75.45,0.31,0.99,1.63,0.33
Paris,France,48.8566,2.3522,2025-12-05 19:00:00+00:00,2,121.76,0.0,3.06,76.44,0.24,0.82,1.24,0.31
Paris,France,48.8566,2.3522,2025-12-05 20:00:00+00:00,2,120.79,0.0,2.81,76.83,0.19,0.71,0.98,0.25
Paris,France,48.8566,2.3522,2025-12-05 21:00:00+00:00,2,119.72,0.0,2.58,77.3,0.16,0.66,0.88,0.21
Paris,France,48.8566,2.3522,2025-12-05 22:00:00+00:00,2,118.16,0.0,2.28,78.48,0.13,0.6,0.84,0.2
Paris,France,48.8566,2.3522,2025-12-05 23:00:00+00:00,2,115.73,0.0,1.96,78.85,0.11,0.54,0.77,0.2
Paris,France,48.8566,2.3522,2025-12-06 00:00:00+00:00,2,114.14,0.0,1.68,77.79,0.09,0.52,0.68,0.19
Paris,France,48.8566,2.3522,2025-12-06 01:00:00+00:00,2,115.45,0.0,1.56,76.84,0.08,0.51,0.67,0.16
Paris,France,48.8566,2.3522,2025-12-06 02:00:00+00:00,2,117.17,0.0,1.62,74.24,0.08,0.53,0.78,0.13
Paris,France,48.8566,2.3522,2025-12-06 03:00:00+00:00,2,119.71,0.0,1.78,71.1,0.09,0.61,0.89,0.12
Paris,France,48.8566,2.3522,2025-12-06 04:00:00+00:00,2,122.74,0.0,1.99,67.68,0.09,0.67,1.0,0.11
Paris,France,48.8566,2.3522,2025-12-06 05:00:00+00:00,2,123.33,0.0,2.1,64.2,0.11,0.85,1.38,0.12
Paris,France,48.8566,2.3522,2025-12-06 06:00:00+00:00,2,120.54,0.0,2.0,64.33,0.14,1.46,2.44,0.13
Paris,France,48.8566,2.3522,2025-12-06 07:00:00+00:00,2,116.77,0.0,1.79,69.03,0.17,2.15,3.58,0.14
Paris,France,48.8566,2.3522,2025-12-06 08:00:00+00:00,2,114.6,0.0,1.65,74.38,0.2,2.75,4.79,0.15
Paris,France,48.8566,2.3522,2025-12-06 09:00:00+00:00,2,114.07,0.01,1.6,78.47,0.23,2.97,5.68,0.17
Paris,France,48.8566,2.3522,2025-12-06 10:00:00+00:00,2,112.89,0.04,1.42,81.71,0.23,2.49,4.89,0.16
Paris,France,48.8566,2.3522,2025-12-06 11:00:00+00:00,2,111.9,0.06,1.27,82.92,0.2,1.94,3.67,0.15
Paris,France,48.8566,2.3522,2025-12-06 12:00:00+00:00,2,111.09,0.08,1.19,83.18,0.19,1.7,3.13,0.16
Paris,France,48.8566,2.3522,2025-12-06 13:00:00+00:00,2,110.93,0.07,1.13,84.14,0.18,1.49,2.65,0.17
Paris,France,48.8566,2.3522,2025-12-06 14:00:00+00:00,2,110.77,0.03,1.17,84.95,0.18,1.31,2.2,0.18
Paris,France,48.8566,2.3522,2025-12-06 15:00:00+00:00,2,110.89,0.01,1.26,85.2,0.17,1.14,1.8,0.19
Paris,France,48.8566,2.3522,2025-12-06 16:00:00+00:00,2,111.44,0.0,1.48,84.34,0.18,1.08,1.78,0.23
Paris,France,48.8566,2.3522,2025-12-06 17:00:00+00:00,2,112.8,0.0,1.78,82.98,0.21,1.17,2.2,0.27
Paris,France,48.8566,2.3522,2025-12-06 18:00:00+00:00,2,114.35,0.0,2.0,81.85,0.24,1.31,2.89,0.3
Paris,France,48.8566,2.3522,2025-12-06 19:00:00+00:00,2,115.03,0.0,2.08,80.13,0.26,1.46,3.65,0.3
Paris,France,48.8566,2.3522,2025-12-06 20:00:00+00:00,2,115.38,0.0,2.02,79.48,0.27,1.62,4.42,0.29
Paris,France,48.8566,2.3522,2025-12-06 21:00:00+00:00,2,115.28,0.0,1.87,78.99,0.28,1.78,5.12,0.27
Paris,France,48.8566,2.3522,2025-12-06 22:00:00+00:00,2,114.62,0.0,1.72,78.25,0.27,1.86,5.07,0.22
Paris,France,48.8566,2.3522,2025-12-06 23:00:00+00:00,2,114.59,0.0,1.69,76.8,0.21,1.87,4.34,0.17
Paris,France,48.8566,2.3522,2025-12-07 00:00:00+00:00,2,115.03,0.0,1.67,75.34,0.17,1.85,3.75,0.15
Paris,France,48.8566,2.3522,2025-12-07 01:00:00+00:00,2,115.19,0.0,1.64,74.54,0.15,1.74,3.37,0.14
Paris,France,48.8566,2.3522,2025-12-07 02:00:00+00:00,2,115.26,0.0,1.59,74.24,0.13,1.59,3.25,0.14
Paris,France,48.8566,2.3522,2025-12-07 03:00:00+00:00,2,115.34,0.0,1.53,74.48,0.13,1.49,3.31,0.14
Paris,France,48.8566,2.3522,2025-12-07 04:00:00+00:00,2,115.68,0.0,1.47,75.19,0.12,1.31,2.76,0.12
Paris,France,48.8566,2.3522,2025-12-07 05:00:00+00:00,2,115.47,0.0,1.45,75.19,0.1,1.08,1.8,0.09
Paris,France,48.8566,2.3522,2025-12-07 06:00:00+00:00,2,115.89,0.0,1.6,73.7,0.1,0.96,1.3,0.08
Paris,France,48.8566,2.3522,2025-12-07 07:00:00+00:00,2,116.08,0.0,1.85,70.92,0.1,0.9,1.09,0.08
Paris,France,48.8566,2.3522,2025-12-07 08:00:00+00:00,2,114.83,0.0,1.96,67.18,0.11,0.84,0.97,0.08
Paris,France,48.8566,2.3522,2025-12-07 09:00:00+00:00,2,112.23,0.0,1.92,65.56,0.12,0.87,1.01,0.08
Paris,France,48.8566,2.3522,2025-12-07 10:00:00+00:00,2,108.51,0.01,1.78,70.2,0.15,1.38,1.73,0.09
Paris,France,48.8566,2.3522,2025-12-07 11:00:00+00:00,2,105.31,0.01,1.63,75.34,0.18,2.01,2.73,0.1
Paris,France,48.8566,2.3522,2025-12-07 12:00:00+00:00,2,103.2,0.01,1.53,77.97,0.19,2.15,3.01,0.1
Paris,France,48.8566,2.3522,2025-12-07 13:00:00+00:00,2,102.41,0.01,1.48,79.17,0.19,2.02,3.06,0.11
Paris,France,48.8566,2.3522,2025-12-07 14:00:00+00:00,2,102.14,0.01,1.48,79.94,0.2,1.98,3.6,0.13
Paris,France,48.8566,2.3522,2025-12-07 15:00:00+00:00,2,102.32,0.0,1.5,81.26,0.22,1.93,4.42,0.16
Paris,France,48.8566,2.3522,2025-12-07 16:00:00+00:00,2,102.51,0.0,1.55,82.98,0.23,1.89,5.54,0.19
Paris,France,48.8566,2.3522,2025-12-07 17:00:00+00:00,2,103.0,0.0,1.58,84.09,0.25,1.83,6.38,0.22
Paris,France,48.8566,2.3522,2025-12-07 18:00:00+00:00,2,103.57,0.0,1.56,84.97,0.25,1.75,6.52,0.25
Paris,France,48.8566,2.3522,2025-12-07 19:00:00+00:00,2,104.1,0.0,1.5,85.65,0.24,1.61,5.4,0.25
Paris,France,48.8566,2.3522,2025-12-07 20:00:00+00:00,2,104.5,0.0,1.44,86.22,0.23,1.52,4.24,0.24
Paris,France,48.8566,2.3522,2025-12-07 21:00:00+00:00,2,105.53,0.0,1.44,86.09,0.25,1.53,3.91,0.24
Paris,France,48.8566,2.3522,2025-12-07 22:00:00+00:00,2,106.43,0.0,1.52,83.82,0.27,1.56,4.04,0.23
Paris,France,48.8566,2.3522,2025-12-07 23:00:00+00:00,2,107.93,0.0,1.6,79.56,0.27,1.55,4.08,0.23
Paris,France,48.8566,2.3522,2025-12-08 00:00:00+00:00,2,109.42,0.0,1.62,75.53,0.24,1.46,3.65,0.23
Paris,France,48.8566,2.3522,2025-12-08 01:00:00+00:00,2,110.12,0.0,1.6,72.6,0.2,1.3,2.8,0.21
Paris,France,48.8566,2.3522,2025-12-08 02:00:00+00:00,2,111.1,0.0,1.61,71.09,0.15,1.15,1.98,0.17
Paris,France,48.8566,2.3522,2025-12-08 03:00:00+00:00,2,111.72,0.0,1.63,70.75,0.12,1.03,1.5,0.13
Paris,France,48.8566,2.3522,2025-12-08 04:00:00+00:00,2,111.64,0.0,1.6,71.12,0.1,0.95,1.26,0.11
Paris,France,48.8566,2.3522,2025-12-08 05:00:00+00:00,2,111.75,0.0,1.61,71.43,0.1,0.93,1.22,0.11
Paris,France,48.8566,2.3522,2025-12-08 06:00:00+00:00,2,112.69,0.0,1.81,70.64,0.12,0.97,1.32,0.13
Paris,France,48.8566,2.3522,2025-12-08 07:00:00+00:00,2,114.28,0.0,2.23,68.37,0.16,1.06,1.56,0.15
Paris,France,48.8566,2.3522,2025-12-08 08:00:00+00:00,2,117.36,0.0,2.73,65.15,0.19,1.2,1.89,0.19
Paris,France,48.8566,2.3522,2025-12-08 09:00:00+00:00,2,120.44,0.0,3.13,61.85,0.21,1.34,2.19,0.21
Paris,France,48.8566,2.3522,2025-12-08 10:00:00+00:00,1,122.29,0.04,3.42,58.58,0.22,1.43,2.41,0.24
Paris,France,48.8566,2.3522,2025-12-08 11:00:00+00:00,1,122.63,0.12,3.46,56.71,0.23,1.49,2.62,0.3
Paris,France,48.8566,2.3522,2025-12-08 12:00:00+00:00,1,120.95,0.2,3.22,57.71,0.23,1.5,2.76,0.36
Paris,France,48.8566,2.3522,2025-12-08 13:00:00+00:00,2,119.56,0.46,2.64,61.12,0.23,1.54,2.87,0.4
Paris,France,48.8566,2.3522,2025-12-08 14:00:00+00:00,2,119.72,0.36,2.82,61.92,0.24,1.65,3.0,0.43
Paris,France,48.8566,2.3522,2025-12-08 15:00:00+00:00,2,119.88,0.22,3.17,62.56,0.24,1.69,3.01,0.45
Paris,France,48.8566,2.3522,2025-12-08 16:00:00+00:00,2,122.96,0.05,4.28,60.31,0.25,1.81,3.08,0.46
Paris,France,48.8566,2.3522,2025-12-08 17:00:00+00:00,1,129.8,0.0,5.99,55.47,0.29,2.06,3.34,0.41
Paris,France,48.8566,2.3522,2025-12-08 18:00:00+00:00,1,138.17,0.0,7.48,51.74,0.34,2.38,3.69,0.37
Paris,France,48.8566,2.3522,2025-12-08 19:00:00+00:00,1,144.58,0.0,8.4,48.56,0.38,2.67,4.01,0.37
Paris,France,48.8566,2.3522,2025-12-08 20:00:00+00:00,1,151.11,0.0,9.0,46.41,0.39,2.94,4.27,0.39
Paris,France,48.8566,2.3522,2025-12-08 21:00:00+00:00,1,157.85,0.0,9.66,43.94,0.41,3.23,4.54,0.41
Paris,France,48.8566,2.3522,2025-12-08 22:00:00+00:00,1,163.76,0.0,10.46,40.23,0.37,3.53,4.77,0.37
Paris,France,48.8566,2.3522,2025-12-08 23:00:00+00:00,1,167.07,0.0,10.87,36.63,0.28,3.67,4.82,0.29
Paris,France,48.8566,2.3522,2025-12-09 00:00:00+00:00,1,164.48,0.0,10.22,35.05,0.2,3.52,4.56,0.25
Paris,France,48.8566,2.3522,2025-12-09 01:00:00+00:00,1,153.73,0.0,8.3,37.39,0.17,3.02,3.98,0.24
Paris,France,48.8566,2.3522,2025-12-09 02:00:00+00:00,1,147.59,0.0,7.27,38.74,0.14,2.73,3.66,0.21
Paris,France,48.8566,2.3522,2025-12-09 03:00:00+00:00,1,141.81,0.0,6.24,41.29,0.13,2.46,3.43,0.2
Paris,France,48.8566,2.3522,2025-12-09 04:00:00+00:00,1,135.57,0.0,5.2,44.65,0.13,2.2,3.33,0.19
Paris,France,48.8566,2.3522,2025-12-09 05:00:00+00:00,1,131.47,0.0,4.52,47.47,0.13,2.07,3.42,0.2
Paris,France,48.8566,2.3522,2025-12-09 06:00:00+00:00,1,130.07,0.0,4.39,49.82,0.17,2.08,3.65,0.22
Paris,France,48.8566,2.3522,2025-12-09 07:00:00+00:00,1,129.3,0.0,4.6,52.16,0.22,2.11,3.8,0.24
Paris,France,48.8566,2.3522,2025-12-09 08:00:00+00:00,1,127.96,0.0,4.7,54.72,0.25,2.06,3.68,0.27
Paris,France,48.8566,2.3522,2025-12-09 09:00:00+00:00,1,125.33,0.03,4.5,58.11,0.27,1.93,3.35,0.33
Paris,France,48.8566,2.3522,2025-12-09 10:00:00+00:00,2,121.99,0.21,3.96,61.95,0.29,1.77,2.95,0.44
Paris,France,48.8566,2.3522,2025-12-09 11:00:00+00:00,2,118.88,0.38,3.46,64.01,0.31,1.68,2.7,0.59
Paris,France,48.8566,2.3522,2025-12-09 12:00:00+00:00,2,116.7,0.42,3.07,65.8,0.33,1.71,2.66,0.69
Paris,France,48.8566,2.3522,2025-12-09 13:00:00+00:00,2,117.87,0.26,2.84,69.89,0.33,1.89,2.85,0.68
Paris,France,48.8566,2.3522,2025-12-09 14:00:00+00:00,2,119.47,0.19,2.65,71.47,0.32,2.12,3.09,0.64
Paris,France,48.8566,2.3522,2025-12-09 15:00:00+00:00,2,122.23,0.1,2.62,71.73,0.31,2.37,3.34,0.6
Paris,France,48.8566,2.3522,2025-12-09 16:00:00+00:00,2,126.55,0.02,2.8,71.61,0.31,2.67,3.67,0.59
Paris,France,48.8566,2.3522,2025-12-09 17:00:00+00:00,2,130.9,0.0,3.07,70.27,0.32,3.02,4.17,0.61
Paris,France,48.8566,2.3522,2025-12-09 18:00:00+00:00,2,135.1,0.0,3.3,68.76,0.35,3.41,4.85,0.65
Paris,France,48.8566,2.3522,2025-12-09 19:00:00+00:00,2,137.72,0.0,3.4,66.55,0.37,3.76,5.56,0.68
Paris,France,48.8566,2.3522,2025-12-09 20:00:00+00:00,2,140.85,0.0,3.44,64.74,0.38,4.08,6.21,0.69
Paris,France,48.8566,2.3522,2025-12-09 21:00:00+00:00,2,143.72,0.0,3.52,63.0,0.39,4.35,6.67,0.68
Paris,France,48.8566,2.3522,2025-12-09 22:00:00+00:00,2,144.87,0.0,3.58,61.69,0.36,4.27,6.14,0.54
Paris,France,48.8566,2.3522,2025-12-09 23:00:00+00:00,2,143.57,0.0,3.53,61.29,0.26,3.9,5.03,0.32
Paris,France,48.8566,2.3522,2025-12-10 00:00:00+00:00,2,140.79,0.0,3.37,61.2,0.19,3.58,4.28,0.2
Paris,France,48.8566,2.3522,2025-12-10 01:00:00+00:00,2,137.1,0.0,3.17,60.41,0.15,3.33,3.84,0.15
Paris,France,48.8566,2.3522,2025-12-10 02:00:00+00:00,1,135.34,0.0,3.06,59.23,0.13,3.22,3.69,0.13
Paris,France,48.8566,2.3522,2025-12-10 03:00:00+00:00,1,134.97,0.0,3.0,57.65,0.12,3.18,3.66,0.13
Paris,France,48.8566,2.3522,2025-12-10 04:00:00+00:00,1,135.77,0.0,3.02,55.71,0.11,3.15,3.61,0.12
Paris,France,48.8566,2.3522,2025-12-10 05:00:00+00:00,1,138.21,0.0,3.21,52.96,0.11,3.14,3.55,0.13
Paris,France,48.8566,2.3522,2025-12-10 06:00:00+00:00,1,142.5,0.0,3.76,49.74,0.14,3.2,3.58,0.14
Paris,France,48.8566,2.3522,2025-12-10 07:00:00+00:00,1,146.79,0.0,4.61,46.27,0.19,3.29,3.66,0.15
Paris,France,48.8566,2.3522,2025-12-10 08:00:00+00:00,1,150.62,0.0,5.35,43.15,0.21,3.34,3.72,0.16
Paris,France,48.8566,2.3522,2025-12-10 09:00:00+00:00,1,154.09,0.02,5.8,40.38,0.23,3.38,3.77,0.17
Paris,France,48.8566,2.3522,2025-12-10 10:00:00+00:00,1,155.95,0.09,6.0,38.29,0.24,3.47,3.93,0.18
Paris,France,48.8566,2.3522,2025-12-10 11:00:00+00:00,1,156.75,0.18,6.04,37.19,0.25,3.56,4.16,0.2
Paris,France,48.8566,2.3522,2025-12-10 12:00:00+00:00,1,156.44,0.26,6.05,37.04,0.26,3.63,4.46,0.22
Paris,France,48.8566,2.3522,2025-12-10 13:00:00+00:00,1,151.01,0.18,5.67,43.14,0.27,3.44,4.58,0.21
Paris,France,48.8566,2.3522,2025-12-10 14:00:00+00:00,1,150.22,0.11,5.91,44.95,0.28,3.36,4.61,0.22
Paris,France,48.8566,2.3522,2025-12-10 15:00:00+00:00,1,150.82,0.04,6.32,45.01,0.3,3.38,4.75,0.24
Paris,France,48.8566,2.3522,2025-12-10 16:00:00+00:00,1,156.54,0.02,8.07,41.39,0.33,3.64,5.17,0.27
Paris,France,48.8566,2.3522,2025-12-10 17:00:00+00:00,1,168.93,0.02,11.23,33.58,0.37,4.25,5.95,0.31
Paris,France,48.8566,2.3522,2025-12-10 18:00:00+00:00,1,183.69,0.04,13.77,27.12,0.43,4.96,6.82,0.34
Paris,France,48.8566,2.3522,2025-12-10 19:00:00+00:00,1,199.99,0.07,15.74,21.03,0.5,5.79,7.63,0.39
Paris,France,48.8566,2.3522,2025-12-10 20:00:00+00:00,1,218.74,0.1,17.48,15.86,0.56,6.72,8.57,0.49
Paris,France,48.8566,2.3522,2025-12-10 21:00:00+00:00,1,235.89,0.16,18.85,11.9,0.66,7.67,9.58,0.66
Paris,France,48.8566,2.3522,2025-12-10 22:00:00+00:00,1,247.13,0.23,19.99,9.08,0.88,8.59,10.5,1.08
Paris,France,48.8566,2.3522,2025-12-10 23:00:00+00:00,1,252.78,0.23,21.04,7.91,1.04,9.31,11.21,1.61
Paris,France,48.8566,2.3522,2025-12-11 00:00:00+00:00,1,256.77,0.2,21.82,7.62,1.12,9.93,11.92,2.07
Paris,France,48.8566,2.3522,2025-12-11 01:00:00+00:00,2,257.6,0.16,21.79,7.75,1.16,10.27,12.43,2.33
Paris,France,48.8566,2.3522,2025-12-11 02:00:00+00:00,2,256.2,0.13,21.01,8.15,1.11,10.6,12.91,2.27
Paris,France,48.8566,2.3522,2025-12-11 03:00:00+00:00,2,253.49,0.1,19.86,8.8,0.96,10.96,13.35,1.89
Paris,France,48.8566,2.3522,2025-12-11 04:00:00+00:00,2,246.5,0.07,17.81,10.71,0.59,10.97,13.31,0.95
Paris,France,48.8566,2.3522,2025-12-11 05:00:00+00:00,2,238.45,0.07,15.86,13.13,0.4,10.76,13.08,0.54
Paris,France,48.8566,2.3522,2025-12-11 06:00:00+00:00,2,236.42,0.14,15.14,14.45,0.41,10.75,13.08,0.42
Paris,France,48.8566,2.3522,2025-12-11 07:00:00+00:00,2,232.86,0.21,14.71,16.82,0.46,10.6,12.94,0.35
Paris,France,48.8566,2.3522,2025-12-11 08:00:00+00:00,2,223.25,0.11,13.59,19.66,0.45,10.01,12.25,0.27
Paris,France,48.8566,2.3522,2025-12-11 09:00:00+00:00,1,208.03,0.08,11.24,24.18,0.4,8.96,11.03,0.2
Paris,France,48.8566,2.3522,2025-12-11 10:00:00+00:00,1,181.05,0.12,7.42,34.38,0.31,6.77,8.57,0.12
Paris,France,48.8566,2.3522,2025-12-11 11:00:00+00:00,1,174.18,0.23,6.68,35.64,0.29,5.53,7.01,0.17
Paris,France,48.8566,2.3522,2025-12-11 12:00:00+00:00,1,172.19,0.36,6.67,33.82,0.29,4.56,5.78,0.25
Paris,France,48.8566,2.3522,2025-12-11 13:00:00+00:00,1,167.18,0.25,6.48,35.3,0.29,3.44,4.44,0.29
Paris,France,48.8566,2.3522,2025-12-11 14:00:00+00:00,1,161.22,0.16,6.33,36.93,0.28,2.62,3.44,0.29
Paris,France,48.8566,2.3522,2025-12-11 15:00:00+00:00,1,159.18,0.08,6.68,36.41,0.28,2.24,2.95,0.27
Paris,France,48.8566,2.3522,2025-12-11 16:00:00+00:00,1,159.41,0.01,7.15,36.38,0.28,2.22,2.86,0.25
Paris,France,48.8566,2.3522,2025-12-11 17:00:00+00:00,1,162.11,0.0,7.94,34.78,0.29,2.49,3.17,0.25
Paris,France,48.8566,2.3522,2025-12-11 18:00:00+00:00,1,166.3,0.0,8.68,33.05,0.32,2.86,3.58,0.25
Paris,France,48.8566,2.3522,2025-12-11 19:00:00+00:00,1,172.04,0.0,9.33,31.54,0.34,3.24,3.99,0.26
Paris,France,48.8566,2.3522,2025-12-11 20:00:00+00:00,1,178.23,0.0,10.04,29.71,0.35,3.63,4.38,0.25
Paris,France,48.8566,2.3522,2025-12-11 21:00:00+00:00,1,184.62,0.0,10.72,27.68,0.34,4.03,4.78,0.26
Paris,France,48.8566,2.3522,2025-12-11 22:00:00+00:00,1,189.17,0.01,11.37,25.4,0.31,4.46,5.18,0.24
Paris,France,48.8566,2.3522,2025-12-11 23:00:00+00:00,1,191.14,0.01,11.64,23.64,0.23,4.66,5.33,0.22
Paris,France,48.8566,2.3522,2025-12-12 00:00:00+00:00,1,190.87,0.01,11.42,22.87,0.18,4.82,5.46,0.21
Paris,France,48.8566,2.3522,2025-12-12 01:00:00+00:00,1,187.59,0.01,10.86,22.76,0.15,4.88,5.53,0.2
Paris,France,48.8566,2.3522,2025-12-12 02:00:00+00:00,1,182.78,0.01,10.07,23.73,0.13,4.77,5.47,0.2
Paris,France,48.8566,2.3522,2025-12-12 03:00:00+00:00,1,177.05,0.0,9.19,25.19,0.13,4.67,5.45,0.2
